iter	RMSE
259	0.001197708517
260	0.0011973817
261	0.001197328724
262	0.001197098571
263	0.001196885101
264	0.001195630031
265	0.001195267154
266	0.001194865992
267	0.001194802171
268	0.001194748158
269	0.001193764374
270	0.001192932446
271	0.001192677164
272	0.001192147401
273	0.001191227143
274	0.001190007267
275	0.001189316227
276	0.001188315493
277	0.001188254104
278	0.001187280777
279	0.001186996753
280	0.001186726453
281	0.001186674468
282	0.001185937593
283	0.00118587843
284	0.001185642676
285	0.001185076861
286	0.001183813489
287	0.001183328409
288	0.001183239393
289	0.001182181383
290	0.001181358639
291	0.001181229631
292	0.001180074172
293	0.001179684964
294	0.001179467801
295	0.001178614998
296	0.001177380822
297	0.001176759402
298	0.001176607991
299	0.001175527622
300	0.001175007464
301	0.001173509401
302	0.001172298562
303	0.001171392089
304	0.00117061109
305	0.001170393136
306	0.001169952593
307	0.001169381618
308	0.00116908858
309	0.001168981452
310	0.001168100774
311	0.001167211376
312	0.001165846763
313	0.001165789417
314	0.001165191052
315	0.001165113202
316	0.001164858848
317	0.001164670014
318	0.001164331281
319	0.001163512225
320	0.001162373254
321	0.00116148122
322	0.001161375988
323	0.001161305229
324	0.001160758099
325	0.001160667202
326	0.001160231869
327	0.001159060585
328	0.001158910567
329	0.001158513447
330	0.001158230887
331	0.001157114453
332	0.001156341175
333	0.001156077512
334	0.001156056328
335	0.001154810355
336	0.001154651492
337	0.001154120919
338	0.00115340858
339	0.0011523886
340	0.001151939055
341	0.00115102764
342	0.001150666987
343	0.001150533529
344	0.001150398189
345	0.001149734172
346	0.001149145476
347	0.001148086881
348	0.001147285212
349	0.001147071225
350	0.001146180546
351	0.001146032691
352	0.001145075423
353	0.001144503092
354	0.001144394575
355	0.001144390112
356	0.001144341124
357	0.001144287671
358	0.001143807291
359	0.001143342342
360	0.00114314904
361	0.001141845428
362	0.001140844715
363	0.001140570702
364	0.00113984903
365	0.001139764256
366	0.001138876373
367	0.001138224142
368	0.00113760939
369	0.001137564293
370	0.001137053819
371	0.001136664685
372	0.001136273784
373	0.001135507065
374	0.001135435153
375	0.001135062184
376	0.001134372819
377	0.001133777835
378	0.001132858879
379	0.00113248747
380	0.001132413522
381	0.001132413522
382	0.00113204617
383	0.001131964452
384	0.00113173926
385	0.001131472582
386	0.001130999946
387	0.001129952599
388	0.001129253537
389	0.001129220287
390	0.001128883821
391	0.001128510486
392	0.001128404186
393	0.001128120669
394	0.001127549202
395	0.001127532217
396	0.00112673014
397	0.001125739498
398	0.001125115242
399	0.001124425766
400	0.001124342565
401	0.001123407832
402	0.001122990095
403	0.001122413586
404	0.001121622438
405	0.00112139279
406	0.001121300151
407	0.001121209161
408	0.001120933247
409	0.001120886547
410	0.001120695897
411	0.001120319367
412	0.001119373602
413	0.001118929412
414	0.001118900367
415	0.001118064224
416	0.001117344324
417	0.001116885922
418	0.00111658867
419	0.001116383406
420	0.001116340259
421	0.001116282346
422	0.001115887321
423	0.001115735139
424	0.00111520083
425	0.001114795323
426	0.001114386128
427	0.001113931093
428	0.001113238808
429	0.001113118067
430	0.001112123389
431	0.001111437132
432	0.001111392591
433	0.001111107607
434	0.001110703375
435	0.001110169519
436	0.001110140872
437	0.001109623691
438	0.001109598482
439	0.001109325697
440	0.001108487253
441	0.001108117731
442	0.001107719218
443	0.001107568324
444	0.00110750052
445	0.001107127575
446	0.001107104721
447	0.001106956102
448	0.00110649476
449	0.001105810993
450	0.001105625878
451	0.001105492232
452	0.001105260702
453	0.00110443604
454	0.001104138958
455	0.001103953931
456	0.001103687585
457	0.001103356483
458	0.00110277555
459	0.001102234064
460	0.001101878034
461	0.001101741827
462	0.00110162325
463	0.001101078246
464	0.001100775987
465	0.001099751994
466	0.001099723498
467	0.001099270259
468	0.001099227232
469	0.0010991313
470	0.001099106114
471	0.00109878805
472	0.001098334372
473	0.001098100435
474	0.00109803527
475	0.001097367173
476	0.001096672582
477	0.001096669936
478	0.001096478727
479	0.00109643612
480	0.001096164294
481	0.001095782778
482	0.001095440068
483	0.001095243716
484	0.001094909794
485	0.001094651056
486	0.001094436428
487	0.001094112179
488	0.00109393039
489	0.001093739922
490	0.001093348112
491	0.001093326668
492	0.001092652559
493	0.001091956829
494	0.0010915555
495	0.001091370307
496	0.001090825766
497	0.001090442382
498	0.001090118436
499	0.001089892212
500	0.001089884545
501	0.001089877197
502	0.001089646716
503	0.001088928867
504	0.001088435997
505	0.001088085106
506	0.001087861394
507	0.00108706149
508	0.001086562112
509	0.001086545715
510	0.001086506297
511	0.001086327081
512	0.001086107549
513	0.001085834741
514	0.001085710151
515	0.001084930539
516	0.001084888762
517	0.001084746623
518	0.001083958072
519	0.001083777097
520	0.001083616657
521	0.001083267258
522	0.00108274721
523	0.001082238227
524	0.001082223963
525	0.001082092415
526	0.001081621004
527	0.001080990275
528	0.001080527138
529	0.001080468916
530	0.001080281017
531	0.001080208707
532	0.001080070089
533	0.00107926199
534	0.001079051831
535	0.001079035481
536	0.001079008105
537	0.001078943777
538	0.001078382737
539	0.001078010862
540	0.001077657546
541	0.001076851625
542	0.001076078646
543	0.001075236136
544	0.001075233167
545	0.001075074313
546	0.001074137983
547	0.001073933089
548	0.001073824467
549	0.001073772313
550	0.001073674107
551	0.00107354297
552	0.001073389542
553	0.001072699659
554	0.001072588098
555	0.001072456558
556	0.001072223252
557	0.001071987785
558	0.001071295481
559	0.001071285243
560	0.001071114534
561	0.001070930412
562	0.001070712547
563	0.001070442593
564	0.001070406702
565	0.001069831312
566	0.001069108843
567	0.001069076165
568	0.001068599337
569	0.001068454216
570	0.00106794467
571	0.001067364745
572	0.001066986039
573	0.00106679397
574	0.001066295713
575	0.001066111413
576	0.001066089475
577	0.001065769399
578	0.001065295232
579	0.00106493301
580	0.001064241898
581	0.001064213324
582	0.001063765741
583	0.001063505974
584	0.00106310051
585	0.001062799136
586	0.001061987021
587	0.001061902043
588	0.001061383228
589	0.001061250517
590	0.001060830624
591	0.001060759121
592	0.001060119594
593	0.00105947486
594	0.001059259022
595	0.001059154866
596	0.001058907012
597	0.001058905258
598	0.001058496606
599	0.001058381738
600	0.001058339517
601	0.001057556299
602	0.001057347259
603	0.001057147346
604	0.00105689891
605	0.001056260342
606	0.001055730674
607	0.001055694228
608	0.001055477341
609	0.00105515432
610	0.001054668338
611	0.001054525262
612	0.001054455038
613	0.001054095257
614	0.00105330343
615	0.001052667532
616	0.001052549602
617	0.001052483933
618	0.001052337913
619	0.001052167935
620	0.001052078082
621	0.001051537256
622	0.001051112986
623	0.001050624471
624	0.00105050692
625	0.001050118708
626	0.001049964179
627	0.001049564653
628	0.00104935944
629	0.001048781855
630	0.001048479354
631	0.001047830172
632	0.001047279117
633	0.001047206689
634	0.001046906782
635	0.001046823961
636	0.00104673814
637	0.001046587492
638	0.001046216353
639	0.001046005491
640	0.001045788482
641	0.001045471682
642	0.001045344891
643	0.001044667818
644	0.001044618598
645	0.001044334229
646	0.001044090805
647	0.001043734013
648	0.001043514807
649	0.001043381549
650	0.001043203214
651	0.001042821187
652	0.001042519406
653	0.001042412577
654	0.001042171209
655	0.001042085506
656	0.001041841612
657	0.001041711537
658	0.001041547515
659	0.001041182048
660	0.001040956897
661	0.001040914136
662	0.001040813721
663	0.001040783165
664	0.001040746252
665	0.001040675655
666	0.001040156686
667	0.001040025508
668	0.001039547861
669	0.001039285949
670	0.001038668065
671	0.001038338529
672	0.001038238983
673	0.001037835055
674	0.001037621706
675	0.001037531544
676	0.001036968469
677	0.001036556263
678	0.001036405928
679	0.001036218831
680	0.001036152519
681	0.001035804647
682	0.001035490397
683	0.001035451389
684	0.001035117634
685	0.001034903108
686	0.001034774068
687	0.001034694763
688	0.001034438804
689	0.001033975133
690	0.001033947687
691	0.001033922878
692	0.001033582621
693	0.001033413939
694	0.001033374348
695	0.001033287859
696	0.001033282467
697	0.001033099524
698	0.001033059246
699	0.001032921155
700	0.001032654921
701	0.001032511606
702	0.00103226916
703	0.001032178361
704	0.001031663105
705	0.00103117455
706	0.001030820775
707	0.001030306079
708	0.001030243555
709	0.001030164859
710	0.001030037367
711	0.001029705576
712	0.001029571319
713	0.001029516868
714	0.001029270672
715	0.001029034117
716	0.001028518188
717	0.001028483656
718	0.001028225981
719	0.001027927876
720	0.00102776442
721	0.0010277136
722	0.001027690391
723	0.001027600995
724	0.001027371287
725	0.00102723616
726	0.0010272065
727	0.001027063553
728	0.001026672695
729	0.001026409138
730	0.001026185609
731	0.001026060337
732	0.001025783497
733	0.001025556946
734	0.001025552023
735	0.001025124924
736	0.001025066839
737	0.001024949924
738	0.001024864366
739	0.001024606631
740	0.001024178117
741	0.001023989524
742	0.001023712237
743	0.001023341649
744	0.001023066172
745	0.001022990554
746	0.001022860636
747	0.001022640758
748	0.001022600296
749	0.001022589853
750	0.001022036092
751	0.001022001511
752	0.00102139158
753	0.001020990934
754	0.00102049653
755	0.001020302478
756	0.001020121815
757	0.001019851671
758	0.001019320277
759	0.001019169506
760	0.001019138643
761	0.001019059659
762	0.001018957147
763	0.001018763998
764	0.001018627616
765	0.001018455659
766	0.001018450017
767	0.001018299972
768	0.001018296325
769	0.001018234887
770	0.001018115078
771	0.001017679839
772	0.001017527969
773	0.00101721258
774	0.001016904797
775	0.001016723074
776	0.001016352621
777	0.001016129507
778	0.001015922454
779	0.001015789346
780	0.001015353454
781	0.001015279777
782	0.001015095762
783	0.001014831314
784	0.001014751022
785	0.001014140164
786	0.001014066342
787	0.00101399446
788	0.001013717187
789	0.001013668754
790	0.001013320551
791	0.001013229028
792	0.001013108284
793	0.001012926567
794	0.001012814782
795	0.00101274751
796	0.001012447427
797	0.00101207948
798	0.001011887312
799	0.001011642333
800	0.001011194667
801	0.001011070694
802	0.001011010023
803	0.001010953079
804	0.001010502178
805	0.001010209471
806	0.001010074806
807	0.001010049181
808	0.001009634607
809	0.001009531253
810	0.001009478824
811	0.001009047107
812	0.001008622225
813	0.001008424565
814	0.001008380424
815	0.001008323101
816	0.001008088827
817	0.001007931482
818	0.001007892847
819	0.001007455669
820	0.001007340858
821	0.00100696897
822	0.001006834506
823	0.001006785395
824	0.001006722736
825	0.001006537675
826	0.001006100082
827	0.001005801593
828	0.001005783821
829	0.001005635926
830	0.00100560811
831	0.001005239564
832	0.001005026976
833	0.00100497593
834	0.001004837849
835	0.00100452691
836	0.001004445333
837	0.001004408644
838	0.001004327924
839	0.001004088325
840	0.001004027174
841	0.001003832944
842	0.001003823579
843	0.001003447206
844	0.001003076479
845	0.001002996866
846	0.00100293993
847	0.001002696064
848	0.001002589795
849	0.00100222344
850	0.001002036564
851	0.001001979979
852	0.001001857415
853	0.001001408968
854	0.001001129253
855	0.001000920662
856	0.001000553464
857	0.001000389771
858	0.001000051684
859	0.0009998879079
860	0.0009996675055
861	0.0009993129719
862	0.000998906433
863	0.0009988995195
864	0.0009985502925
865	0.0009985243135
866	0.0009983867356
867	0.0009982998895
868	0.0009978642085
869	0.0009977374746
870	0.0009973423386
871	0.000996962239
872	0.0009966493673
873	0.0009965784422
874	0.000996263353
875	0.0009960462852
876	0.000996011268
877	0.0009957921639
878	0.0009955572727
879	0.0009953487967
880	0.0009952752717
881	0.0009951485581
882	0.0009949023154
883	0.0009946463848
884	0.0009945677897
885	0.0009945122968
886	0.0009943514608
887	0.0009941569755
888	0.0009939031885
889	0.0009935759196
890	0.0009935644714
891	0.000993418437
892	0.0009931178892
893	0.0009930508611
894	0.0009928192377
895	0.0009927337753
896	0.0009926920936
897	0.0009922960597
898	0.0009920983637
899	0.0009920759011
900	0.0009920383453
901	0.0009916095696
902	0.0009915790193
903	0.0009914812169
904	0.0009914564574
905	0.0009913995611
906	0.0009912604674
907	0.0009912341803
908	0.0009907371692
909	0.0009903930332
910	0.0009903564683
911	0.0009903230079
912	0.0009901687004
913	0.0009901530515
914	0.0009898724423
915	0.0009898302884
916	0.0009896393127
917	0.0009895795556
918	0.0009895714039
919	0.0009893350358
920	0.0009890231545
921	0.0009889662356
922	0.0009885505691
923	0.0009884475939
924	0.0009882106046
925	0.0009880683602
926	0.0009878470244
927	0.0009874944176
928	0.0009872510273
929	0.0009869551282
930	0.0009869139669
931	0.000986665728
932	0.0009863953935
933	0.0009861734174
934	0.0009857881871
935	0.0009857429443
936	0.0009856079689
937	0.0009852486706
938	0.0009851405786
939	0.0009850727427
940	0.0009848925998
941	0.0009848636089
942	0.0009847641966
943	0.0009846605897
944	0.0009842338477
945	0.0009842096136
946	0.0009841257623
947	0.0009841058598
948	0.0009840765214
949	0.000983749169
950	0.0009836987883
951	0.0009834454891
952	0.0009834284054
953	0.0009831053825
954	0.0009826932312
955	0.0009825845924
956	0.0009825805761
957	0.0009822790459
958	0.0009817793339
959	0.0009814674168
960	0.0009814107397
961	0.0009812217035
962	0.0009811790596
963	0.0009807020138
964	0.0009806423038
965	0.0009806058192
966	0.0009802914568
967	0.0009800855364
968	0.000979964202
969	0.000979931127
970	0.0009795940954
971	0.0009795508475
972	0.0009794941779
973	0.0009793256607
974	0.0009792799712
975	0.0009792009725
976	0.0009791935938
977	0.0009791736207
978	0.0009783780112
979	0.0009781444559
980	0.0009780974652
981	0.0009780126745
982	0.0009779849632
983	0.0009779683182
984	0.0009778796885
985	0.0009776612103
986	0.0009775266032
987	0.0009774592778
988	0.0009772282643
989	0.0009770591484
990	0.0009768414669
991	0.0009765427702
992	0.0009762842856
993	0.0009762665416
994	0.0009762251971
995	0.0009761637865
996	0.0009761546608
997	0.000976147378
998	0.0009760764497
999	0.0009760665205
1000	0.000975918284
1001	0.0009757754669
1002	0.0009757258938
1003	0.0009757105188
1004	0.0009754954217
1005	0.0009752250257
1006	0.0009751747998
1007	0.0009748654427
1008	0.0009747622423
1009	0.0009747614683
1010	0.0009746564408
1011	0.0009746178863
1012	0.0009745472336
1013	0.0009744238993
1014	0.00097440228
1015	0.0009741367635
1016	0.0009738912565
1017	0.0009737896215
1018	0.0009737140514
1019	0.000973542179
1020	0.0009734710012
1021	0.0009732500724
1022	0.0009731031066
1023	0.0009729176457
1024	0.0009729100106
1025	0.0009726920569
1026	0.0009725353697
1027	0.0009724941351
1028	0.0009723391469
1029	0.0009722668066
1030	0.0009722390508
1031	0.0009722265754
1032	0.0009721791793
1033	0.000972167897
1034	0.0009721310048
1035	0.000972118528
1036	0.0009718819756
1037	0.0009716245505
1038	0.000971464525
1039	0.000971461329
1040	0.0009713888636
1041	0.0009710079281
1042	0.0009708739826
1043	0.0009706225981
1044	0.0009705329089
1045	0.000970524956
1046	0.000970507017
1047	0.0009703378959
1048	0.0009702269764
1049	0.00097021289
1050	0.0009700508967
1051	0.0009697940627
1052	0.0009697729685
1053	0.000969752203
1054	0.0009696432215
1055	0.0009694348598
1056	0.0009693556574
1057	0.000969269144
1058	0.0009689556854
1059	0.0009686321798
1060	0.0009686305022
1061	0.0009686052785
1062	0.0009685749313
1063	0.0009685581845
1064	0.0009685391006
1065	0.0009685033884
1066	0.0009684084392
1067	0.000968334247
1068	0.0009683204927
1069	0.0009681094785
1070	0.0009679853539
1071	0.0009679434459
1072	0.0009677309701
1073	0.00096764767
1074	0.000967643052
1075	0.0009675611539
1076	0.0009674208823
1077	0.0009670568071
1078	0.0009670223605
1079	0.0009670044766
1080	0.0009669095602
1081	0.0009668839315
1082	0.0009668718971
1083	0.000966850349
1084	0.0009668047302
1085	0.0009667844111
1086	0.0009665653163
1087	0.000966478433
1088	0.0009663680014
1089	0.000966336593
1090	0.000966124755
1091	0.0009660793122
1092	0.0009659780268
1093	0.0009657197491
1094	0.0009657027425
1095	0.0009656387396
1096	0.0009655032677
1097	0.0009653664845
1098	0.0009652149513
1099	0.0009649319915
1100	0.0009646606198
1101	0.000964627351
1102	0.0009646237112
1103	0.0009646068357
1104	0.0009645961868
1105	0.0009645739862
1106	0.0009642627628
1107	0.0009640343059
1108	0.0009639900589
1109	0.0009639639311
1110	0.0009639427093
1111	0.0009639157374
1112	0.0009638899989
1113	0.0009637104731
1114	0.0009633881277
1115	0.0009633512608
1116	0.0009632833061
1117	0.0009630218651
1118	0.0009627427215
1119	0.0009626863285
1120	0.0009626590802
1121	0.0009624612659
1122	0.0009622991136
1123	0.0009621465846
1124	0.0009620089319
1125	0.0009619951173
1126	0.0009618494787
1127	0.0009618108633
1128	0.0009617770131
1129	0.0009617731514
1130	0.0009614306599
1131	0.0009614234165
1132	0.000961130042
1133	0.0009610620813
1134	0.0009608912374
1135	0.0009608231692
1136	0.0009607175241
1137	0.000960629085
1138	0.0009605265603
1139	0.0009605071959
1140	0.0009602606821
1141	0.00096025068
1142	0.0009602053823
1143	0.0009601820829
1144	0.0009601817505
1145	0.0009601067413
1146	0.0009600565405
1147	0.0009600378316
1148	0.0009596816893
1149	0.0009596555349
1150	0.000959596995
1151	0.0009594204463
1152	0.0009590064367
1153	0.0009589711562
1154	0.0009589189291
1155	0.0009587144109
1156	0.0009586799672
1157	0.0009586517575
1158	0.0009584405219
1159	0.0009583274079
1160	0.0009582949487
1161	0.0009582853803
1162	0.0009582778103
1163	0.000958204469
1164	0.0009581989576
1165	0.0009580601017
1166	0.0009580437163
1167	0.0009580113989
1168	0.0009578304077
1169	0.0009577115256
1170	0.0009576943464
1171	0.0009574378346
1172	0.0009573896154
1173	0.0009572449433
1174	0.0009570180857
1175	0.0009570158724
1176	0.0009568781791
1177	0.0009568720232
1178	0.0009564479911
1179	0.0009564150433
1180	0.0009563585503
1181	0.0009563527855
1182	0.0009562244948
1183	0.000955998943
1184	0.0009559953614
1185	0.0009559506816
1186	0.0009558463801
1187	0.0009558277406
1188	0.0009558265263
1189	0.0009557591903
1190	0.0009557196305
1191	0.0009556918193
1192	0.0009556857165
1193	0.000955598755
1194	0.0009555283663
1195	0.0009555029789
1196	0.0009552687213
1197	0.0009551755854
1198	0.0009550096741
1199	0.0009545655123
1200	0.0009545010666
1201	0.0009544496589
1202	0.0009544269182
1203	0.0009543687568
1204	0.00095433744
1205	0.0009540727264
1206	0.0009539625012
1207	0.0009538522632
1208	0.0009538001513
1209	0.0009535078396
1210	0.000953482581
1211	0.000953106423
1212	0.000952940121
1213	0.0009529320823
1214	0.0009527108069
1215	0.0009527005123
1216	0.0009526221118
1217	0.0009522589909
1218	0.0009519641333
1219	0.0009518711923
1220	0.0009515972548
1221	0.00095148473
1222	0.0009514171783
1223	0.0009513191816
1224	0.0009512845616
1225	0.0009511448793
1226	0.000951131212
1227	0.0009509094871
1228	0.0009508870279
1229	0.0009507432586
1230	0.0009507224437
1231	0.0009506939368
1232	0.0009506350282
1233	0.0009506212925
1234	0.0009505449183
1235	0.0009505417435
1236	0.0009505136587
1237	0.0009504144392
1238	0.0009502403374
1239	0.0009501555956
1240	0.0009500874607
1241	0.0009499680372
1242	0.0009497008835
1243	0.0009496859427
1244	0.0009496316771
1245	0.0009493700221
1246	0.0009491825225
1247	0.0009489536457
1248	0.0009489313238
1249	0.0009487308308
1250	0.0009487107669
1251	0.0009486224625
1252	0.0009484347233
1253	0.0009484130316
1254	0.000948283575
1255	0.0009480267512
1256	0.0009480085701
1257	0.0009479195575
1258	0.000947862558
1259	0.0009478204338
1260	0.0009477507533
1261	0.0009477387209
1262	0.0009477166459
1263	0.0009474106658
1264	0.0009473313067
1265	0.0009473041681
1266	0.0009472183365
1267	0.0009470871846
1268	0.0009469118889
1269	0.000946819923
1270	0.0009465706723
1271	0.0009464613515
1272	0.0009461422994
1273	0.0009460657784
1274	0.00094605397
1275	0.000945981368
1276	0.0009458468848
1277	0.0009455252624
1278	0.0009454956168
1279	0.0009454565176
1280	0.0009454309211
1281	0.0009452467229
1282	0.0009450429612
1283	0.0009450046416
1284	0.0009449874464
1285	0.0009449388375
1286	0.0009448222951
1287	0.0009446456268
1288	0.0009445489859
1289	0.0009445181115
1290	0.0009444303061
1291	0.0009441357388
1292	0.0009439895888
1293	0.0009439707767
1294	0.0009438720376
1295	0.000943725447
1296	0.0009436947302
1297	0.0009436486993
1298	0.0009435900888
1299	0.0009435845535
1300	0.0009433994719
1301	0.0009433755114
1302	0.0009432056479
1303	0.000943197157
1304	0.0009430052607
1305	0.0009429850134
1306	0.0009429400864
1307	0.000942930116
1308	0.0009429056512
1309	0.0009427418588
1310	0.0009426226437
1311	0.0009424112945
1312	0.0009423962689
1313	0.0009423883557
1314	0.0009423631686
1315	0.0009421930918
1316	0.0009420858503
1317	0.0009418434494
1318	0.0009417983139
1319	0.0009416132202
1320	0.0009415636051
1321	0.0009415154359
1322	0.0009415038478
1323	0.0009414915815
1324	0.0009413895309
1325	0.0009413230734
1326	0.0009412855272
1327	0.0009412405807
1328	0.0009411893428
1329	0.0009409821122
1330	0.0009409583368
1331	0.0009408942543
1332	0.0009406914006
1333	0.0009404654865
1334	0.0009404252834
1335	0.0009402326361
1336	0.0009400994603
1337	0.0009399606781
1338	0.0009396969169
1339	0.0009395078575
1340	0.0009394764777
1341	0.0009393874597
1342	0.0009393556434
1343	0.0009393349468
1344	0.0009391506344
1345	0.0009389282127
1346	0.0009389082484
1347	0.0009388332085
1348	0.0009387458605
1349	0.0009387258305
1350	0.0009386369886
1351	0.0009385899058
1352	0.0009385877726
1353	0.0009385698725
1354	0.0009384133938
1355	0.0009381966737
1356	0.000938183127
1357	0.0009381696729
1358	0.0009381439086
1359	0.0009381377535
1360	0.0009381088333
1361	0.00093791141
1362	0.0009379047893
1363	0.0009377941489
1364	0.0009375833206
1365	0.0009375827945
1366	0.0009373592578
1367	0.0009373411794
1368	0.0009373331307
1369	0.0009372504106
1370	0.0009372364787
1371	0.0009369511085
1372	0.0009368312494
1373	0.0009368237539
1374	0.000936796094
1375	0.0009367871424
1376	0.000936781443
1377	0.0009367744736
1378	0.0009366976829
1379	0.0009366802113
1380	0.0009366110652
1381	0.0009365204115
1382	0.0009363578264
1383	0.0009362355359
1384	0.0009361960499
1385	0.0009361833422
1386	0.0009359381105
1387	0.0009357790832
1388	0.0009356737115
1389	0.0009355075054
1390	0.000935404926
1391	0.0009352652921
1392	0.0009351946761
1393	0.0009351746631
1394	0.0009351521984
1395	0.0009350289123
1396	0.0009350113475
1397	0.0009349390364
1398	0.0009349214698
1399	0.0009347646287
1400	0.0009347616177
1401	0.0009347381497
1402	0.0009345637356
1403	0.0009345475282
1404	0.0009342858105
1405	0.0009341311924
1406	0.0009340990728
1407	0.0009340653679
1408	0.000933728531
1409	0.0009336221199
1410	0.000933542832
1411	0.0009333745676
1412	0.0009332441131
1413	0.0009332101285
1414	0.0009331826103
1415	0.0009330967858
1416	0.0009330530309
1417	0.0009330370149
1418	0.0009328673529
1419	0.0009328561239
1420	0.0009327564572
1421	0.0009327501732
1422	0.0009326220582
1423	0.0009326067504
1424	0.0009323301715
1425	0.0009322127686
1426	0.0009320012693
1427	0.0009319999617
1428	0.0009319955407
1429	0.0009319023207
1430	0.000931820115
1431	0.0009317851131
1432	0.0009317450337
1433	0.0009317232649
1434	0.0009317088455
1435	0.0009315347053
1436	0.0009314654264
1437	0.0009314436822
1438	0.0009314152396
1439	0.0009313532422
1440	0.0009311606501
1441	0.0009311589362
1442	0.000931151395
1443	0.0009311312328
1444	0.0009310360563
